URL,Title,Price,Location,Description,Property Ref,Last Updated,Market Status,Type,Bedrooms,Bathrooms,Toilets,Parking Spaces,Total Area,Covered Area,Unnamed: 15,Servicing,Service Charge,Furnishing,Sharing,Period
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/eneka/3248501-standard-1-bedroom-apartment,Standard 1 Bedroom Apartment,"1,300,000,000","Eneka, Port Harcourt, Rivers","Standard Pop Virgin one bedroom available for rent in Eneka by Unity Estate
Rent 1.3m
Caution 250k
Legal 150k
Agent 260k
Security per year 102k
Total 2m 62k
Call me for inspection: 0806 383 9405",3248501,11-Dec-25,Available,Flat / Apartment,1,1,2,6,465 sqm,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/eneka/3248501-standard-1-bedroom-apartment,Standard 1 Bedroom Apartment,"1,300,000,000","Eneka, Port Harcourt, Rivers","Standard Pop Virgin one bedroom available for rent in Eneka by Unity Estate
Rent 1.3m
Caution 250k
Legal 150k
Agent 260k
Security per year 102k
Total 2m 62k
Call me for inspection: 0806 383 9405",3248501,11-Dec-25,Available,Flat / Apartment,1,1,2,6,465 sqm,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/rivers/port-harcourt/eneka/3107476-american-standard-2-bedroom-terraced-duplex,American Standard 2 Bedroom Terraced Duplex,"3,500,000","Shell Cooperative Estate Eneka Eliozu Link Road, Eneka, Port Harcourt, Rivers","This modern 2-bedroom terrace duplex offers a perfect blend of comfort and style.
Nestled within a secure, gated estate, residents enjoy peace of mind with 24/7 security monitoring.
Discover more
Estate
Port Harcourt
Real Estate Broker
American Standard
Bathroom furniture
commercial property
Shell Cooperative
Shell Cooperative Estates
A Room Self Contain
Self contain
The duplex features a spacious design, with an open-plan living area that seamlessly connects to a contemporary kitchen, ideal for entertaining.
Large windows allow natural light to flood the space, creating a warm and inviting atmosphere.
Both bedrooms are well-appointed, with ample storage and en-suite bathrooms for convenience.
The estate boasts beautifully landscaped communal areas, ensuring a serene environment for relaxation. Access is easy via well-maintained, tarred roads, promoting a smooth commute both inside and outside the estate.
Enjoy constant electricity supply, enhancing the quality of life,  making it perfect for families or young professionals seeking a vibrant yet tranquil living experience.
Rent; ₦3.5m
Location.. shell Cooperative Estate Eneka Eliozu link Road
Contact Eduphil for inspection.. 0803 874 3912  .. 0807 530 6696",3107476,15-Dec-25,Available,Terraced Duplex,2,3,3,10,528 sqm,379 sqm,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/rivers/port-harcourt/eneka/3107476-american-standard-2-bedroom-terraced-duplex,American Standard 2 Bedroom Terraced Duplex,"3,500,000","Shell Cooperative Estate Eneka Eliozu Link Road, Eneka, Port Harcourt, Rivers","This modern 2-bedroom terrace duplex offers a perfect blend of comfort and style.
Nestled within a secure, gated estate, residents enjoy peace of mind with 24/7 security monitoring.
Discover more
Shell Cooperative
Quality properties for rent
Eneka, Port Harcourt
Real Estate Broker
Estate Agents
Self contain
Shell Cooperative Estates
commercial property
Commercial property
Real Estate
The duplex features a spacious design, with an open-plan living area that seamlessly connects to a contemporary kitchen, ideal for entertaining.
Large windows allow natural light to flood the space, creating a warm and inviting atmosphere.
Both bedrooms are well-appointed, with ample storage and en-suite bathrooms for convenience.
The estate boasts beautifully landscaped communal areas, ensuring a serene environment for relaxation. Access is easy via well-maintained, tarred roads, promoting a smooth commute both inside and outside the estate.
Enjoy constant electricity supply, enhancing the quality of life,  making it perfect for families or young professionals seeking a vibrant yet tranquil living experience.
Rent; ₦3.5m
Location.. shell Cooperative Estate Eneka Eliozu link Road
Contact Eduphil for inspection.. 0803 874 3912  .. 0807 530 6696",3107476,15-Dec-25,Available,Terraced Duplex,2,3,3,10,528 sqm,379 sqm,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/eneka/3128538-american-standard-virgin-2-bedroom-duplex,American Standard Virgin 2 Bedroom Duplex,"3,500,000","Eneka Link Road, Eneka, Port Harcourt, Rivers","American Standard 2 Bedrooms Duplex in a well secured estate for rent
Federal Light
Eneka Link Road,Port Harcourt
Basic Rent: ₦3.5M
Excluding professional fees
For more details and inspection contact Eduphil ... 08038743912",3128538,15-Dec-25,Available,Flat / Apartment,2,3,3,8,465 sqm,387 sqm,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/eneka/3128538-american-standard-virgin-2-bedroom-duplex,American Standard Virgin 2 Bedroom Duplex,"3,500,000","Eneka Link Road, Eneka, Port Harcourt, Rivers","American Standard 2 Bedrooms Duplex in a well secured estate for rent
Federal Light
Eneka Link Road,Port Harcourt
Basic Rent: ₦3.5M
Excluding professional fees
For more details and inspection contact Eduphil ... 08038743912",3128538,15-Dec-25,Available,Flat / Apartment,2,3,3,8,465 sqm,387 sqm,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/rukpakulusi/2536060-two-bedroom-serviced-apartments-with-one-room-bq,Two Bedroom Serviced Apartments With One Room Bq,"5,000,000","New Layout Opposite Naf Harmony Estate, Rukpakulusi, Port Harcourt, Rivers",The property is a well built and finished two bedroom flat with a room service quarters; it is fully serviced with good facilities; the property is located within a gated and secured Estate with adequate power supply and high accessibility.,2536060,3-Dec-25,Available,Flat / Apartment,2,2,3,,,,,Serviced,"₦800,000 per annum",,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/rukpakulusi/2536060-two-bedroom-serviced-apartments-with-one-room-bq,Two Bedroom Serviced Apartments With One Room Bq,"5,000,000","New Layout Opposite Naf Harmony Estate, Rukpakulusi, Port Harcourt, Rivers",The property is a well built and finished two bedroom flat with a room service quarters; it is fully serviced with good facilities; the property is located within a gated and secured Estate with adequate power supply and high accessibility.,2536060,3-Dec-25,Available,Flat / Apartment,2,2,3,,,,,Serviced,"₦800,000 per annum",,,per annum
https://nigeriapropertycentre.com/for-rent/commercial/offices/rivers/port-harcourt/3101141-virtual-office-plan,Virtual Office Plan,"10,000","21 Bekwere Wosu Street, D'line, Port Harcourt, Rivers",,3101141,17-Nov-25,Available,Office Space,,,1,,,,,,,Furnished,,per month
https://nigeriapropertycentre.com/for-rent/commercial/offices/rivers/port-harcourt/3101141-virtual-office-plan,Virtual Office Plan,"10,000","21 Bekwere Wosu Street, D'line, Port Harcourt, Rivers",,3101141,17-Nov-25,Available,Office Space,,,1,,,,,,,Furnished,,per month
https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/rivers/port-harcourt/3099101-exotic-and-exquisitely-finished-4-bedroom-detached-duplex-with-bq,Exotic And Exquisitely Finished 4 Bedroom Detached Duplex With Bq,"13,000,000","Nafharmony Estate, Port Harcourt, Rivers","TO LET    : Exoric And Exquisitely furnished 4 bedroom detached duplex with B.Q   in a serene environment at nafharmony estate, G.-U ake road , Port- Harcourt, Rivers State.
FEATURES:
- Well located and defined access to property
- serene environment
- Ample parking lots.
- Large kitchen with fitted kitchen cabinets
- Sizable rooms with fitted wardrobes
- All rooms ensuite
- Large windows for cross ventilation
- Durable doors covering all entrance
- Adequate security & power supply
Rent : N13m  per annum
For further inquiries/arrangements for inspection, please contact:
Stanley:08177766119Call/WhatsApp)
Edikan:08177766339 (Call/ WhatsApp)
BLUEHEDGE REALTORS
- Estate agency and Property marketing
- Real estate development and Advisory
- Tel: +2348032065685 (Call/ WhatsApp), +2348177766110-9 (Call/ WhatsApp)
- Email: info@bluehedgerealtors.com
- Website: www.bluehedgerealtors.com .",3099101,14-Dec-25,Available,Detached Duplex,4,4,5,6,465 sqm,350 sqm,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/rivers/port-harcourt/3099101-exotic-and-exquisitely-finished-4-bedroom-detached-duplex-with-bq,Exotic And Exquisitely Finished 4 Bedroom Detached Duplex With Bq,"13,000,000","Nafharmony Estate, Port Harcourt, Rivers","TO LET    : Exoric And Exquisitely furnished 4 bedroom detached duplex with B.Q   in a serene environment at nafharmony estate, G.-U ake road , Port- Harcourt, Rivers State.
FEATURES:
- Well located and defined access to property
- serene environment
- Ample parking lots.
- Large kitchen with fitted kitchen cabinets
- Sizable rooms with fitted wardrobes
- All rooms ensuite
- Large windows for cross ventilation
- Durable doors covering all entrance
- Adequate security & power supply
Rent : N13m  per annum
For further inquiries/arrangements for inspection, please contact:
Stanley:08177766119Call/WhatsApp)
Edikan:08177766339 (Call/ WhatsApp)
BLUEHEDGE REALTORS
- Estate agency and Property marketing
- Real estate development and Advisory
- Tel: +2348032065685 (Call/ WhatsApp), +2348177766110-9 (Call/ WhatsApp)
- Email: info@bluehedgerealtors.com
- Website: www.bluehedgerealtors.com .",3099101,14-Dec-25,Available,Detached Duplex,4,4,5,6,465 sqm,350 sqm,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/rivers/port-harcourt/2846364-newly-built-4-bedroom-duplex,Newly Built 4 Bedroom Duplex,"6,500,000","Sars Road, Port Harcourt, Rivers",The property is a newly built and well finished 4 Bedroom Duplex; located in a nice neighborhood.,2846364,5-Dec-25,Available,Terraced Duplex,4,4,5,3,,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/rivers/port-harcourt/2846364-newly-built-4-bedroom-duplex,Newly Built 4 Bedroom Duplex,"6,500,000","Sars Road, Port Harcourt, Rivers",The property is a newly built and well finished 4 Bedroom Duplex; located in a nice neighborhood.,2846364,5-Dec-25,Available,Terraced Duplex,4,4,5,3,,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/commercial/rivers/port-harcourt/3154209-newly-arrived-swamp-oil-rig,Newly Arrived Swamp Oil Rig,"130,000,000","Port Harcourt, Rivers","Newly Arrived SWAMP Oil Rig for lease/sale.
Capacity:     3,000hp/15,000psi Swamp Rig.
Horsepower:    3000hp.
Pressure Rating:
15000psi.
Drilling Depth:
35,000ft.
Pulling Capacity:  210000000lb.
Daily rate for lease: $85,000/$5,000USD.
Inspection fee: $10,000Usd payable after satisfactional inspection.
Upfront payment: 18 months
Price for sale:$75m USD ($72,000,000m USD)
Warm stacked/operational.
Vic",3154209,5-Dec-25,Available,Commercial Property,,,,,,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/commercial/rivers/port-harcourt/3154209-newly-arrived-swamp-oil-rig,Newly Arrived Swamp Oil Rig,"130,000,000","Port Harcourt, Rivers","Newly Arrived SWAMP Oil Rig for lease/sale.
Capacity:     3,000hp/15,000psi Swamp Rig.
Horsepower:    3000hp.
Pressure Rating:
15000psi.
Drilling Depth:
35,000ft.
Pulling Capacity:  210000000lb.
Daily rate for lease: $85,000/$5,000USD.
Inspection fee: $10,000Usd payable after satisfactional inspection.
Upfront payment: 18 months
Price for sale:$75m USD ($72,000,000m USD)
Warm stacked/operational.
Vic",3154209,5-Dec-25,Available,Commercial Property,,,,,,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/commercial/warehouses/rivers/port-harcourt/3193021-well-located-and-spacious-warehouse-of-4348sqm,"Well Located And Spacious Warehouse Of 4,348sqm","12,000,000","Igwuruta Road, Port Harcourt, Rivers","TO LET: Well located and spacious ware with staff quaters , and office space . All on 9plots of land , in an accessible neighborhood at Igwuruta , Port- Harcourt, Rivers State.
FEATURES:
- Well located and defined access to property
- Serene environment
- Staff quaters
- Office Spaces
- Ample Parking Space for Trucks
- Well positioned gate house
- Adequate security & power supply
Price: ₦12m ( per annum )
For further inquiries/arrangements for inspection, please contact:
Stanley:08177766119Call/WhatsApp)
Edikan:08177766339 (Call/ WhatsApp)
BLUEHEDGE REALTORS
- Estate agency and Property marketing
- Real estate development and Advisory
- Tel: +2348032065685 (Call/ WhatsApp), +2348177766110-9 (Call/ WhatsApp)
- Email: info@bluehedgerealtors.com
- Website: www.bluehedgerealtors.com .",3193021,16-Dec-25,Available,Warehouse,,6,6,20,,"2,000 sqm",,,,,,per annum
https://nigeriapropertycentre.com/for-rent/commercial/warehouses/rivers/port-harcourt/3193021-well-located-and-spacious-warehouse-of-4348sqm,"Well Located And Spacious Warehouse Of 4,348sqm","12,000,000","Igwuruta Road, Port Harcourt, Rivers","TO LET: Well located and spacious ware with staff quaters , and office space . All on 9plots of land , in an accessible neighborhood at Igwuruta , Port- Harcourt, Rivers State.
FEATURES:
- Well located and defined access to property
- Serene environment
- Staff quaters
- Office Spaces
- Ample Parking Space for Trucks
- Well positioned gate house
- Adequate security & power supply
Price: ₦12m ( per annum )
For further inquiries/arrangements for inspection, please contact:
Stanley:08177766119Call/WhatsApp)
Edikan:08177766339 (Call/ WhatsApp)
BLUEHEDGE REALTORS
- Estate agency and Property marketing
- Real estate development and Advisory
- Tel: +2348032065685 (Call/ WhatsApp), +2348177766110-9 (Call/ WhatsApp)
- Email: info@bluehedgerealtors.com
- Website: www.bluehedgerealtors.com .",3193021,16-Dec-25,Available,Warehouse,,6,6,20,,"2,000 sqm",,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/3239159-newly-built-one-1-bedroom-flats,Newly Built One (1) Bedroom Flats,"1,700,000","Off Elikpokpodu - Obirikwerre Ring Road By Betisa Hotel, Port Harcourt, Rivers",The property is newly built One (1) bedroom flats; located within a serene neighborhood with good Proximity to the major road and adequate power supply.,3239159,5-Dec-25,Available,Flat / Apartment,1,1,1,,,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/3239159-newly-built-one-1-bedroom-flats,Newly Built One (1) Bedroom Flats,"1,700,000","Off Elikpokpodu - Obirikwerre Ring Road By Betisa Hotel, Port Harcourt, Rivers",The property is newly built One (1) bedroom flats; located within a serene neighborhood with good Proximity to the major road and adequate power supply.,3239159,5-Dec-25,Available,Flat / Apartment,1,1,1,,,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/houses/semi-detached-duplexes/rivers/port-harcourt/rumuibekwe/3097058-elegant-4-bedroom-semi-detached-duplex-in-an-estate,Elegant 4 Bedroom Semi-detached Duplex In An Estate,"8,000,000","Rumuibekwe, Port Harcourt, Rivers","Elegant 4 Bedroom Semi-detached Duplex Home For Rent At Rumuibekwe Estate In Port Harcourt
KEY FEATURES
- Serene & Secure Neighborhood
- Constant Electricity Supply
- Adequate Parking Space
Rent - NGN8million
Total Package - NGN10million Which Comprises Of 1 Year Rent & Professional Fees
For Inspection & Conclusion
Call Mr Kesiena Now
+2348063105936",3097058,9-Dec-25,Available,Semi-detached Duplex,4,5,5,3,465 sqm,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/houses/semi-detached-duplexes/rivers/port-harcourt/rumuibekwe/3097058-elegant-4-bedroom-semi-detached-duplex-in-an-estate,Elegant 4 Bedroom Semi-detached Duplex In An Estate,"8,000,000","Rumuibekwe, Port Harcourt, Rivers","Elegant 4 Bedroom Semi-detached Duplex Home For Rent At Rumuibekwe Estate In Port Harcourt
KEY FEATURES
- Serene & Secure Neighborhood
- Constant Electricity Supply
- Adequate Parking Space
Rent - NGN8million
Total Package - NGN10million Which Comprises Of 1 Year Rent & Professional Fees
For Inspection & Conclusion
Call Mr Kesiena Now
+2348063105936",3097058,9-Dec-25,Available,Semi-detached Duplex,4,5,5,3,465 sqm,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/woji/3035354-standard-2-bedroom-flat-with-federal-light,Standard 2 Bedroom Flat With Federal Light,"2,500,000","Gbalajam, Woji, Port Harcourt, Rivers","Lekki Standard 2 bedroom flat with federal light..
Rent... 2.5m
Location  .. Gbarajam Woji
For inspection call Eduphil.. 0803 874 3912",3035354,15-Dec-25,Available,Flat / Apartment,2,3,3,8,565 sqm,347 sqm,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/woji/3035354-standard-2-bedroom-flat-with-federal-light,Standard 2 Bedroom Flat With Federal Light,"2,500,000","Gbalajam, Woji, Port Harcourt, Rivers","Lekki Standard 2 bedroom flat with federal light..
Rent... 2.5m
Location  .. Gbarajam Woji
For inspection call Eduphil.. 0803 874 3912",3035354,15-Dec-25,Available,Flat / Apartment,2,3,3,8,565 sqm,347 sqm,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/commercial/offices/rivers/port-harcourt/gra-phase-2/3037845-well-located-and-spacious-4-bedroom-office-space,Well Located And Spacious 4 Bedroom Office Space,"16,000,000","GRA Phase 2, Port Harcourt, Rivers","TO LET   :  Well located and spacious 4bedroom detached duplex as office space in a serene environment at New Gra phase 2 ,Port- Harcourt, Rivers State.
FEATURES:
- Well located and defined access to property
- Busy location
- Ample parking lots.
- Large kitchen with fitted kitchen cabinets
- Sizable rooms with fitted wardrobes
- Large windows for cross ventilation
- Durable doors covering all entrance
- Adequate security & power supply
Rent: ₦16m per annum
For further inquiries/arrangements for inspection, please contact:
Stanley:08177766119 (Call/WhatsApp)
Edikan:08177766339 (Call/ WhatsApp)
BLUEHEDGE REALTORS
- Estate agency and Property marketing
- Real estate development and Advisory
- Tel: +2348032065685 (Call/ WhatsApp), +2348177766110-9 (Call/ WhatsApp)
- Email: info@bluehedgerealtors.com
- Website: www.bluehedgerealtors.com .",3037845,14-Dec-25,Available,Office Space,,4,5,8,600 sqm,400 sqm,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/commercial/offices/rivers/port-harcourt/gra-phase-2/3037845-well-located-and-spacious-4-bedroom-office-space,Well Located And Spacious 4 Bedroom Office Space,"16,000,000","GRA Phase 2, Port Harcourt, Rivers","TO LET   :  Well located and spacious 4bedroom detached duplex as office space in a serene environment at New Gra phase 2 ,Port- Harcourt, Rivers State.
FEATURES:
- Well located and defined access to property
- Busy location
- Ample parking lots.
- Large kitchen with fitted kitchen cabinets
- Sizable rooms with fitted wardrobes
- Large windows for cross ventilation
- Durable doors covering all entrance
- Adequate security & power supply
Rent: ₦16m per annum
For further inquiries/arrangements for inspection, please contact:
Stanley:08177766119 (Call/WhatsApp)
Edikan:08177766339 (Call/ WhatsApp)
BLUEHEDGE REALTORS
- Estate agency and Property marketing
- Real estate development and Advisory
- Tel: +2348032065685 (Call/ WhatsApp), +2348177766110-9 (Call/ WhatsApp)
- Email: info@bluehedgerealtors.com
- Website: www.bluehedgerealtors.com .",3037845,14-Dec-25,Available,Office Space,,4,5,8,600 sqm,400 sqm,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/rivers/port-harcourt/trans-amadi/3014863-brand-new-4-bedroom-duplex-with-bq-in-a-secured-estate,Brand New 4 Bedroom Duplex With Bq In A Secured Estate,"15,000,000","Reef Courts Estate, Peter Odili Road, Trans Amadi, Port Harcourt, Rivers","Brand New Executive Fully Detached 4 Bedrooms Duplex With BQ In The Prestigious & Highly Secure Reef Courts Estate Located At Peter Odili Road In Portharcourt
12 KEY FEATURES
- Gated Estate With Topnotch Access Control System Preventing Unwanted Visitors
- Uniform Security Guards
- 24 Hours Electricity Supply
- Prepaid Meter
- Organized Waste Disposal System
- Smooth Access Roads
- Spacious Bedrooms With Inbuilt Bathrooms & Water Heaters
- Spacious Kitchen With Heat Expeller, Cabinets & A Storeroom
- Spacious Living Room & Dinning Area
- Modern P.O.P Ceilings Throughout The House
- Adequate Parking Space
𝗠𝗿 𝗞𝗲𝘀𝗶𝗲𝗻𝗮
+𝟮𝟯𝟰𝟴𝟬𝟲𝟯𝟭𝟬𝟱𝟵𝟯𝟲
+𝟮𝟯𝟰𝟴𝟬𝟳𝟵𝟬𝟰𝟮𝟮𝟬𝟵
+𝟮𝟯𝟰𝟴𝟭𝟭𝟲𝟳𝟵𝟲𝟰𝟰𝟬",3014863,9-Dec-25,Available,Detached Duplex,4,5,5,5,,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/rivers/port-harcourt/trans-amadi/3014863-brand-new-4-bedroom-duplex-with-bq-in-a-secured-estate,Brand New 4 Bedroom Duplex With Bq In A Secured Estate,"15,000,000","Reef Courts Estate, Peter Odili Road, Trans Amadi, Port Harcourt, Rivers","Brand New Executive Fully Detached 4 Bedrooms Duplex With BQ In The Prestigious & Highly Secure Reef Courts Estate Located At Peter Odili Road In Portharcourt
12 KEY FEATURES
- Gated Estate With Topnotch Access Control System Preventing Unwanted Visitors
- Uniform Security Guards
- 24 Hours Electricity Supply
- Prepaid Meter
- Organized Waste Disposal System
- Smooth Access Roads
- Spacious Bedrooms With Inbuilt Bathrooms & Water Heaters
- Spacious Kitchen With Heat Expeller, Cabinets & A Storeroom
- Spacious Living Room & Dinning Area
- Modern P.O.P Ceilings Throughout The House
- Adequate Parking Space
𝗠𝗿 𝗞𝗲𝘀𝗶𝗲𝗻𝗮
+𝟮𝟯𝟰𝟴𝟬𝟲𝟯𝟭𝟬𝟱𝟵𝟯𝟲
+𝟮𝟯𝟰𝟴𝟬𝟳𝟵𝟬𝟰𝟮𝟮𝟬𝟵
+𝟮𝟯𝟰𝟴𝟭𝟭𝟲𝟳𝟵𝟲𝟰𝟰𝟬",3014863,9-Dec-25,Available,Detached Duplex,4,5,5,5,,,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/rivers/port-harcourt/trans-amadi/3087779-4-bedroom-duplex-in-a-gated-estate-with-24-hours-light,4 Bedroom Duplex In A Gated Estate With 24 Hours Light,"15,000,000","Reef Courts Estate, Peter Odili Road, Trans Amadi, Port Harcourt, Rivers","Executive Fully Detached 4 Bedroom Duplex Home For Rent In Reef Courts Estate At Peter Odili Road, Portharcourt
KEY FEATURES
- Prestigious Gated Estate With Top Security
- Estate Gate Access Control
- 24hrs Power Supply
- Organized Waste Disposal System
- Streetlights
- Spacious Ensuite Bedrooms With Water Heaters
- Adequate Parking Space For 3 To 4 Cars
- Spacious Kitchen With Cabinets
- P.O.P Ceilings With Spotlight
- Spacious Living & Dinning Area
- Prepaid Metre
- Smooth Access Road
Rent - NGN15million
Agency Fee - 10%
Legal Fee - 10%
Caution Deposit - NGN1million
For Inspection & Conclusion
Call Mr Kesiena Now
+2348063105936",3087779,16-Dec-25,Available,Detached Duplex,4,5,5,4,,465 sqm,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/rivers/port-harcourt/trans-amadi/3087779-4-bedroom-duplex-in-a-gated-estate-with-24-hours-light,4 Bedroom Duplex In A Gated Estate With 24 Hours Light,"15,000,000","Reef Courts Estate, Peter Odili Road, Trans Amadi, Port Harcourt, Rivers","Executive Fully Detached 4 Bedroom Duplex Home For Rent In Reef Courts Estate At Peter Odili Road, Portharcourt
KEY FEATURES
- Prestigious Gated Estate With Top Security
- Estate Gate Access Control
- 24hrs Power Supply
- Organized Waste Disposal System
- Streetlights
- Spacious Ensuite Bedrooms With Water Heaters
- Adequate Parking Space For 3 To 4 Cars
- Spacious Kitchen With Cabinets
- P.O.P Ceilings With Spotlight
- Spacious Living & Dinning Area
- Prepaid Metre
- Smooth Access Road
Rent - NGN15million
Agency Fee - 10%
Legal Fee - 10%
Caution Deposit - NGN1million
For Inspection & Conclusion
Call Mr Kesiena Now
+2348063105936",3087779,16-Dec-25,Available,Detached Duplex,4,5,5,4,,465 sqm,,,,,,per annum
https://nigeriapropertycentre.com/for-rent/commercial/offices/rivers/port-harcourt/d-line/3100944-executive-office,Executive Office,"229,000","21, Bekwere Wosu Street, D-line, Port Harcourt, Rivers","An executive office furnished with ""best-in-class"" amenities is the best way to take your side-hustle or new start-up to a totally new level. Settle into your new HQ. Our Executive Office is a popular choice for start-ups, small agencies and freelancers keen to commit to a dedicated space.
Our Standard Private Office provides you with a modern, fully furnished workspace that is equipped with everything you need to work efficiently and productively. With high-speed internet, phone lines, printing and scanning equipment, and other essential office amenities, you can focus on your work without any distractions.
Our flexible pricing options mean you only pay for the workspace you need.",3100944,17-Nov-25,Available,Office Space,,,3,,,,,,,Furnished,,per month
https://nigeriapropertycentre.com/for-rent/commercial/offices/rivers/port-harcourt/d-line/3100944-executive-office,Executive Office,"229,000","21, Bekwere Wosu Street, D-line, Port Harcourt, Rivers","An executive office furnished with ""best-in-class"" amenities is the best way to take your side-hustle or new start-up to a totally new level. Settle into your new HQ. Our Executive Office is a popular choice for start-ups, small agencies and freelancers keen to commit to a dedicated space.
Our Standard Private Office provides you with a modern, fully furnished workspace that is equipped with everything you need to work efficiently and productively. With high-speed internet, phone lines, printing and scanning equipment, and other essential office amenities, you can focus on your work without any distractions.
Our flexible pricing options mean you only pay for the workspace you need.",3100944,17-Nov-25,Available,Office Space,,,3,,,,,,,Furnished,,per month
https://nigeriapropertycentre.com/for-rent/commercial/rivers/port-harcourt/old-gra/3092671-4-units-of-3-bedroom-flat-for-company-use,4 Units Of 3 Bedroom Flat For Company Use,"40,000,000","Old GRA, Port Harcourt, Rivers","4 Units Of 3 Bedroom Flat With 6 Rooms BQ, Adequate Parking Space, A Security Post, Dedicated Transformer, Large Ensuite Bedrooms, Spacious Living Room, Big Kitchen With Cabinets & A Storeroom, Water Heaters, This Property Is Located At Old GRA In Portharcourt Close To The Rivers State Government House, This Environment Enjoys Heavy Security Presence, The Total Package For This Property Is NGN73million Which Encompasses 1 Year & 6 Months Rent, 10% Agency Fee, 10% Legal Fee & A Caution Deposit Of NGN1million
𝗠𝗿 𝗞𝗲𝘀𝗶𝗲𝗻𝗮
+𝟮𝟯𝟰𝟴𝟬𝟲𝟯𝟭𝟬𝟱𝟵𝟯𝟲
+𝟮𝟯𝟰𝟴𝟬𝟳𝟵𝟬𝟰𝟮𝟮𝟬𝟵
+𝟮𝟯𝟰𝟴𝟭𝟭𝟲𝟳𝟵𝟲𝟰𝟰𝟬",3092671,30-Nov-25,Available,Commercial Property,3,4,4,,930 sqm,,,,,,,
https://nigeriapropertycentre.com/for-rent/commercial/rivers/port-harcourt/old-gra/3092671-4-units-of-3-bedroom-flat-for-company-use,4 Units Of 3 Bedroom Flat For Company Use,"40,000,000","Old GRA, Port Harcourt, Rivers","4 Units Of 3 Bedroom Flat With 6 Rooms BQ, Adequate Parking Space, A Security Post, Dedicated Transformer, Large Ensuite Bedrooms, Spacious Living Room, Big Kitchen With Cabinets & A Storeroom, Water Heaters, This Property Is Located At Old GRA In Portharcourt Close To The Rivers State Government House, This Environment Enjoys Heavy Security Presence, The Total Package For This Property Is NGN73million Which Encompasses 1 Year & 6 Months Rent, 10% Agency Fee, 10% Legal Fee & A Caution Deposit Of NGN1million
𝗠𝗿 𝗞𝗲𝘀𝗶𝗲𝗻𝗮
+𝟮𝟯𝟰𝟴𝟬𝟲𝟯𝟭𝟬𝟱𝟵𝟯𝟲
+𝟮𝟯𝟰𝟴𝟬𝟳𝟵𝟬𝟰𝟮𝟮𝟬𝟵
+𝟮𝟯𝟰𝟴𝟭𝟭𝟲𝟳𝟵𝟲𝟰𝟰𝟬",3092671,30-Nov-25,Available,Commercial Property,3,4,4,,930 sqm,,,,,,,
